plugin,formid,editor_id,name,archetype,actor_value,magic_skill,resist_value,cast_type,target_type,flags,modding_read,validation
Dragonborn.esm,Dragonborn.esm:020964,DLC2ExpSpiderShockJumpingScrollFF,,ValueModifier,Health,Destruction,None,FireAndForget,Aimed,"FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:026D8F,DLC2ExpSpiderShockSpitFFAimed,,DualValueModifier,Health,None,PoisonResist,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, HideInUI, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:016E1B,DLC2ExpSpiderZombieFFAimed,,Script,None,None,None,FireAndForget,Aimed,"Hostile, Recover, Detrimental, DispelWithKeywords, NoArea, FXPersist, Painless",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0279E7,DLC2FakeDivinationFFSelfArea250,,Demoralize,Confidence,None,None,FireAndForget,Self,"Recover, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:026C8A,DLC2FakeProtectionFFSelfArea250,,Demoralize,Confidence,None,None,FireAndForget,Self,"Recover, DispelWithKeywords, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01E2A5,DLC2FireDamageAreaFFContact,,ValueModifier,Health,None,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03D293,DLC2FireDamageFFAimedArea40,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03D5D9,DLC2FireDamageFFSelfArea100,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Self,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02A6D6,DLC2FireDamageFFSelfArea25,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Self,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:020EA2,DLC2FireDmgFFSelfArea10,,ValueModifier,Health,None,ResistFire,FireAndForget,TargetActor,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:030CE5,DLC2FireStreamEffect1,,ValueModifier,Health,None,ResistFire,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, GoryVisuals, HideInUI, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01772B,DLC2FlingFFSelf,,Script,None,Alteration,None,FireAndForget,Self,"NoMagnitude, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03BD02,DLC2FortifyOnehandedFFSelf,,PeakValueModifier,OneHandedPowerModifier,Restoration,None,FireAndForget,Self,"Recover, DispelWithKeywords, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Dragonborn.esm,Dragonborn.esm:03BD03,DLC2FortifySpeechcraftFFSelf,,PeakValueModifier,SpeechcraftModifier,Restoration,None,FireAndForget,Self,"Recover, DispelWithKeywords, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Dragonborn.esm,Dragonborn.esm:0200C9,DLC2FortifySpeedMultFFSelfArea,,PeakValueModifier,SpeedMult,Illusion,None,FireAndForget,Self,"Recover, FXPersist, PowerAffectsDuration",reward/neglect magnitude reference,extracted
Dragonborn.esm,Dragonborn.esm:02732E,DLC2FreezeEffect,,DualValueModifier,Health,Destruction,ResistFrost,FireAndForget,Aimed,"Hostile, Detrimental, NoDuration, NoArea, NoRecast, PowerAffectsMagnitude",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02732F,DLC2FreezeSlowEffect,,PeakValueModifier,SpeedMult,Destruction,ResistFrost,FireAndForget,Aimed,"Hostile, Recover, Detrimental, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0177B8,DLC2FrenzyRuneFFLocation,,ValueModifier,Health,Illusion,None,FireAndForget,TargetLocation,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsDuration, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03D23E,DLC2FrostDamageHazardArea40,,SpawnHazard,None,Destruction,ResistFrost,FireAndForget,Self,"NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03D294,DLC2FrostDamageHazardFFAimedArea40,,DualValueModifier,Health,Destruction,ResistFrost,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01E28C,DLC2FrostStreamEffect,,DualValueModifier,Health,Destruction,ResistFrost,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, HideInUI, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:014487,DLC2HazardExpSpiderFireDamageFFContact,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01445B,DLC2HazardExpSpiderPoisonDamageFFContact,,ValueModifier,Health,Destruction,PoisonResist,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02732C,DLC2IgniteFireDamageFFAimed,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0202CB,DLC2InfluenceAggDownAllConstantSelf,,Calm,Aggression,None,None,ConstantEffect,Self,"Recover, DispelWithKeywords, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:0202CA,DLC2InfluenceAggDownAllFFAimed,,Calm,Aggression,Illusion,None,FireAndForget,Aimed,"Recover, DispelWithKeywords, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03D29B,DLC2InfluenceAggUpFFAimedArea50,,Frenzy,Aggression,Illusion,None,FireAndForget,Aimed,"Hostile, Recover, Detrimental, DispelWithKeywords, FXPersist, PowerAffectsMagnitude, Painless",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03D29E,DLC2InfluenceConfUpFFAimedAreaSecondary,,Rally,Confidence,Illusion,None,FireAndForget,Aimed,"Recover, FXPersist, PowerAffectsMagnitude, Painless",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:0260E8,DLC2KagrumezElectrifiedWaterEffect,,ValueModifier,Health,Destruction,ResistShock,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02662B,DLC2KagrumezSteamEffect,,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01AE9B,DLC2LurkerSlimeConcAimed,,PeakValueModifier,SpeedMult,Destruction,PoisonResist,Concentration,Aimed,"Hostile, Recover, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03CEFA,DLC2LurkerStaggerAttackFFContact,,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, FXPersist, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03CEF3,DLC2LurkerStompEffect,,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01BFED,dlc2MerchBowOfTheStagBlessEffect,,DualValueModifier,Stamina,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:018ED7,dlc2MerchBowOfTheStagPrinceIncEffect,,Script,None,None,None,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0354C2,DLC2MiraakDisintConcAimed,,ValueModifier,Health,Destruction,None,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01E0C6,DLC2MiraakFakeEthereal,,Script,None,None,None,ConstantEffect,Self,"NoDuration, NoMagnitude, NoArea, FXPersist",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:034812,DLC2MiraakFakeShoutEffect,,Script,None,None,None,FireAndForget,Aimed,Hostile,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03A3D2,DLC2MiraaksStaffTentaclesEffect,,ValueModifier,Health,None,None,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0397F4,DLC2MiraakSwordTentacles,,Absorb,Stamina,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:025E0E,DLC2MiraakTeleportFX,,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoArea, FXPersist, PowerAffectsMagnitude, PowerAffectsDuration",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:028B36,DLC2MiraakTeleportReturnFX,,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoArea, FXPersist, PowerAffectsMagnitude, PowerAffectsDuration",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:039D26,dlc2MKMiraakMaskShoutEffect,,Stagger,None,Destruction,None,FireAndForget,Aimed,"Hostile, FXPersist",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:039153,dlc2MKMiraakRobeAbilityEffect,,Script,None,Alteration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:039D1D,dlc2MKMiraakRobeExplosionEffect,,ValueModifier,Health,Destruction,None,FireAndForget,Touch,"Hostile, Detrimental, NoDuration, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:039FA5,DLC2MKMiraakStaffSpellEffect,,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03B549,DLC2MKMorasCloakdmgEffect,,ValueModifier,Health,Destruction,PoisonResist,Concentration,Aimed,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03B547,DLC2MKMorasCloakEffect,,Cloak,None,Destruction,ResistFire,ConstantEffect,Self,"DispelWithKeywords, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:031841,DLC2MorasAgonyEffect,,ValueModifier,Health,None,None,FireAndForget,TargetLocation,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:034839,DLC2MorasGraspEffect,,Calm,Aggression,Alteration,None,FireAndForget,Aimed,"Recover, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:031850,DLC2MQ02MiraakDamageConcAimed,,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"NoArea, FXPersist, PowerAffectsMagnitude, Painless, NoDeathDispel",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03D5DB,DLC2MQ02SeekerHealthEffect,,Script,None,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0271FA,DLC2NetchShockDamageFFContact,,DualValueModifier,Health,None,ResistShock,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:0285BF,DLC2PerkMasterMindAggUpFFContact,,Frenzy,Aggression,Illusion,None,FireAndForget,Touch,"Recover, DispelWithKeywords, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, Painless",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03183C,DLC2PoisonFFContact,,ValueModifier,Health,Destruction,PoisonResist,FireAndForget,Touch,"Hostile, Detrimental, DispelWithKeywords, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01D74C,DLC2PoisonRuneFFLocation,,ValueModifier,Health,Restoration,None,FireAndForget,TargetLocation,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03BD01,DLC2ResistMagicFFSelf,,PeakValueModifier,ResistMagic,Restoration,None,FireAndForget,Self,"Recover, DispelWithKeywords, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Dragonborn.esm,Dragonborn.esm:03B3EF,DLC2RestoreHealthFFSelf,,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03D5DA,DLC2RestoreHealthFFSelfArea,,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoDuration, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:020E93,DLC2ScribParalysisFFContact,,Paralysis,Paralysis,Alteration,PoisonResist,FireAndForget,Touch,"Hostile, Recover, NoMagnitude, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:024FC1,DLC2SeekerHealthEffect,,Absorb,Health,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02857C,DLC2SeekerMagickaEffect,,Absorb,Magicka,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:024FC6,DLC2SeekerRightHandEffect,,DualValueModifier,Health,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:02857D,DLC2SeekerStaminaEffect,,Absorb,Stamina,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:030CE3,DLC2ShockDamageMassConcAimed,,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:03D5C3,DLC2ShockDamageMassConcAimed_Miraak,,DualValueModifier,Health,Destruction,ResistShock,Concentration,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01F995,dlc2SpectralDragonShoutEffect,,Stagger,None,None,None,FireAndForget,Aimed,"Hostile, Painless",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:03CEF2,DLC2SprintFXEffect,,Script,None,None,None,ConstantEffect,Self,"NoMagnitude, NoArea, FXPersist",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:0339A5,DLC2StaggerBallistaFFContact50,,Stagger,None,Destruction,None,FireAndForget,Touch,"Hostile, HideInUI, PowerAffectsMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:030CCC,DLC2StaggerPushFFActor,,Stagger,None,None,None,FireAndForget,TargetActor,HideInUI,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFA2,DLC2StandingStoneBeastEffect,,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFA3,DLC2StandingStoneRemoveEarth,,Script,None,None,None,FireAndForget,Self,NoMagnitude,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DF9D,DLC2StandingStoneRemoveFire,,Script,None,None,None,FireAndForget,Self,NoMagnitude,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFAC,DLC2StandingStoneRemoveTree,,Script,None,None,None,FireAndForget,Self,NoMagnitude,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFA8,DLC2StandingStoneRemoveWater,,Script,None,None,None,FireAndForget,Self,NoMagnitude,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFA6,DLC2StandingStoneRemoveWind,,Script,None,None,None,FireAndForget,Self,NoMagnitude,magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01DFA0,DLC2StandingStonesEarthEffect,,PeakValueModifier,DamageResist,None,None,FireAndForget,Self,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",reward/neglect magnitude reference,extracted
Dragonborn.esm,Dragonborn.esm:01DFAA,DLC2StandingStoneTreeEffect,,Script,None,None,None,FireAndForget,Self,"Recover, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01777E,DLC2SummonAshGuardianHeartStone,,Script,None,Conjuration,None,FireAndForget,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01AABF,DLC2SummonAshGuardianNoHeartStone,,Script,None,Conjuration,None,FireAndForget,Aimed,"Hostile, Detrimental, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Dragonborn.esm,Dragonborn.esm:01CDF7,DLC2SummonAshSpawn,,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01FF22,DLC2SummonDremoraButlerEffect,,Script,None,None,None,FireAndForget,Self,"NoMagnitude, NoArea, FXPersist, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:01EEC3,DLC2SummonDremoraMerchantEffect,,Script,None,None,None,FireAndForget,Self,"NoMagnitude, NoArea, FXPersist, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:029F01,DLC2SummonInstruments,,Script,None,None,None,FireAndForget,Self,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, HideInUI, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:030CCF,DLC2SummonSeekerEffect,,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:030CDF,DLC2SummonSeekerHighEffect,,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:0200EA,DLC2TameDragonNoFlyEffect,,ValueModifier,DragonRend,None,None,ConstantEffect,Self,"Recover, NoMagnitude",magic effect palette,extracted
Dragonborn.esm,Dragonborn.esm:039FB7,DLC2TelMithrynTeleportFX,,ValueModifier,Health,Restoration,None,FireAndForget,Self,"NoArea, FXPersist, PowerAffectsMagnitude, PowerAffectsDuration",magic effect palette,extracted
