plugin,formid,editor_id,name,spell_type,cast_type,target_type,effects,modding_use,validation
Skyrim.esm,Skyrim.esm:01860D,VoiceStormCall3,Storm Call - Qo,Voice,FireAndForget,Self,VoiceStormCallEffect3 (Skyrim.esm:0A1A5B)|mag=30|area=150|dur=180; VoiceStormCallEffect3Self (Skyrim.esm:0D5E81)|mag=1|area=0|dur=180; VoiceStormCallEmptyAIScriptEffect (Skyrim.esm:0ECEB5)|mag=1|area=0|dur=180,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:07430F,VoiceThrowVoice,Throw Voice,Voice,FireAndForget,TargetLocation,VoiceThrowVoiceEffect (Skyrim.esm:07430D)|mag=1|area=1|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:013E09,VoiceUnrelentingForce1,Unrelenting Force - Fus,Voice,FireAndForget,Aimed,VoiceUnrelentingForceEffect01 (Skyrim.esm:013E08)|mag=0.75|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=2|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:013F39,VoiceUnrelentingForce2,Unrelenting Force - Fus Ro,Voice,FireAndForget,Aimed,VoiceUnrelentingForceEffect02 (Skyrim.esm:07F82E)|mag=1.25|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=5|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:013F3A,VoiceUnrelentingForce3,Unrelenting Force - Fus Ro Da,Voice,FireAndForget,Aimed,VoiceUnrelentingForceEffect03 (Skyrim.esm:07F82F)|mag=1.5|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=10|area=0|dur=0; VoiceUnrelentingForceEffect02 (Skyrim.esm:07F82E)|mag=1.5|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02F7BE,VoiceWhirlwindSprint1,Whirlwind Sprint 1,Voice,FireAndForget,Self,VoiceSprintEffect1 (Skyrim.esm:02F7B9)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02F7BF,VoiceWhirlwindSprint2,Whirlwind Sprint 2,Voice,FireAndForget,Self,VoiceSprintEffect2 (Skyrim.esm:04372F)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02F7C0,VoiceWhirlwindSprint3,Whirlwind Sprint 3,Voice,FireAndForget,Self,VoiceSprintEffect3 (Skyrim.esm:043730)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:092C48,WerewolfChange,Beast Form,Power,FireAndForget,Self,WerewolfChangeEffect (Skyrim.esm:092C45)|mag=0|area=0|dur=10,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8208,WerewolfChangeFX,Beast Form,Spell,FireAndForget,Self,WerewolfChangeFXEffect (Skyrim.esm:0F8209)|mag=0|area=0|dur=15,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8306,WerewolfChangeRingOfHircine,Ring of Hircine,Power,FireAndForget,Self,WerewolfChangeEffect (Skyrim.esm:092C45)|mag=0|area=0|dur=2,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0F5BA1,WerewolfCureDisease,Cure all diseases before changing,Spell,FireAndForget,Self,AlchCureDisease (Skyrim.esm:0AE722)|mag=25|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0EC357,WerewolfFeed,Werewolf Feed,Spell,FireAndForget,Self,WerewolfFeedRestoreHealth (Skyrim.esm:0EC356)|mag=50|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0E5F64,werewolfFullMoonRisingAbility,Full Moon Rising,Ability,ConstantEffect,Self,werewolfFullMoonRisingEffect (Skyrim.esm:0E5F63)|mag=150|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0F5BA0,WerewolfImmunity,Resist Disease,Ability,ConstantEffect,Self,AbResistDisease (Skyrim.esm:0E40D3)|mag=100|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0F3F0A,werewolfKnockbackSpell,StaggerFun,Spell,FireAndForget,Touch,werewolfKnockbackEffect (Skyrim.esm:10CAAA)|mag=0|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:06B10E,WerewolfNightEye,Night Eye,LesserPower,FireAndForget,Self,NightEyeEffect (Skyrim.esm:06B10C)|mag=0|area=0|dur=60,curse/disease state source,candidate-extracted
Update.esm,Update.esm:0030DD,CCHorseArmorAbEssentialFlag,,Ability,ConstantEffect,Self,CCHorseArmorAbEssentialFlagEffect (Update.esm:0030DE)|mag=0|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Update.esm,Skyrim.esm:0E5F5E,doomSteedAbility,The Steed Stone,Ability,ConstantEffect,Self,doomSteedEffect (Skyrim.esm:0E5F5D)|mag=100|area=0|dur=0,standing-stone pattern,candidate-extracted
Update.esm,Skyrim.esm:0C5BEB,PerkBleedingSwordDaedric50,Bleeding Damage,Spell,FireAndForget,Touch,PerkBleedingDamage (Skyrim.esm:0C367A)|mag=2.5|area=0|dur=6,spell signal/effect candidate,candidate-extracted
Update.esm,Skyrim.esm:0C1E8B,VampireSunDamage01,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage01 (Skyrim.esm:0ED096)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=15|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=15|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=15|area=0|dur=0,curse/disease state source,candidate-extracted
Update.esm,Skyrim.esm:0ED09A,VampireSunDamage02,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage02 (Skyrim.esm:0FD806)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=30|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=30|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=30|area=0|dur=0,curse/disease state source,candidate-extracted
Update.esm,Skyrim.esm:0ED09B,VampireSunDamage03,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage03 (Skyrim.esm:0FD80A)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=45|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=45|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=45|area=0|dur=0,curse/disease state source,candidate-extracted
Update.esm,Skyrim.esm:0ED09C,VampireSunDamage04,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage04 (Skyrim.esm:0FD80B)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=60|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=60|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=60|area=0|dur=0,curse/disease state source,candidate-extracted
