plugin,formid,editor_id,name,race,template,factions,keywords,ai_aggression,ai_assistance,modding_use,validation
Dragonborn.esm,Dragonborn.esm:01E82A,DLC2EncBandit02Melee1HDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMelee (Dragonborn.esm:01E81E),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E82C,DLC2EncBandit02Melee1HDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMelee (Dragonborn.esm:01E81E),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E82D,DLC2EncBandit02Melee1HDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMelee (Dragonborn.esm:01E81E),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E82B,DLC2EncBandit02Melee1HDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMelee (Dragonborn.esm:01E81E),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E82E,DLC2EncBandit02MissileDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E830,DLC2EncBandit02MissileDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E82F,DLC2EncBandit02MissileDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E831,DLC2EncBandit02MissileDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E878,DLC2EncBandit02MissileDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E879,DLC2EncBandit02MissileDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E877,DLC2EncBandit02MissileDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit02TemplateMissile (Dragonborn.esm:01E81F),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E81D,DLC2EncBandit02TemplateMagic,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E81E,DLC2EncBandit02TemplateMelee,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E81F,DLC2EncBandit02TemplateMissile,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E8AE,DLC2EncBandit03Boss,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E841,DLC2EncBandit03MagicDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E842,DLC2EncBandit03MagicDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E843,DLC2EncBandit03MagicDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E844,DLC2EncBandit03MagicDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E83F,DLC2EncBandit03MagicDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E840,DLC2EncBandit03MagicDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E83E,DLC2EncBandit03MagicDarkELl04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMagic (Dragonborn.esm:01E832),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E845,DLC2EncBandit03Melee1HDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E846,DLC2EncBandit03Melee1HDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E847,DLC2EncBandit03Melee1HDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E848,DLC2EncBandit03Melee1HDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84A,DLC2EncBandit03Melee1HDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84B,DLC2EncBandit03Melee1HDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E849,DLC2EncBandit03Melee1HDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84C,DLC2EncBandit03MissileDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84D,DLC2EncBandit03MissileDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84E,DLC2EncBandit03MissileDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMelee (Dragonborn.esm:01E833),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E84F,DLC2EncBandit03MissileDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E852,DLC2EncBandit03MissileDarkELf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E851,DLC2EncBandit03MissileDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E850,DLC2EncBandit03MissileDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit03TemplateMissile (Dragonborn.esm:01E834),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E832,DLC2EncBandit03TemplateMagic,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E833,DLC2EncBandit03TemplateMelee,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E834,DLC2EncBandit03TemplateMissile,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E8B1,DLC2EncBandit04Boss,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E856,DLC2EncBandit04MagicDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E857,DLC2EncBandit04MagicDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E858,DLC2EncBandit04MagicDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E859,DLC2EncBandit04MagicDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E854,DLC2EncBandit04MagicDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E855,DLC2EncBandit04MagicDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E853,DLC2EncBandit04MagicDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMagic (Dragonborn.esm:01E835),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85A,DLC2EncBandit04Melee1HDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85B,DLC2EncBandit04Melee1HDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85C,DLC2EncBandit04Melee1HDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85D,DLC2EncBandit04Melee1HDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85F,DLC2EncBandit04Melee1HDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E860,DLC2EncBandit04Melee1HDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E85E,DLC2EncBandit04Melee1HDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMelee (Dragonborn.esm:01E836),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E861,DLC2EncBandit04MissileDarkElf01F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E862,DLC2EncBandit04MissileDarkElf01M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E863,DLC2EncBandit04MissileDarkElf02F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E864,DLC2EncBandit04MissileDarkElf02M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E874,DLC2EncBandit04MissileDarkElf03F,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E875,DLC2EncBandit04MissileDarkElf03M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E865,DLC2EncBandit04MissileDarkElf04M,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit04TemplateMissile (Dragonborn.esm:01E837),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E835,DLC2EncBandit04TemplateMagic,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E836,DLC2EncBandit04TemplateMelee,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01E837,DLC2EncBandit04TemplateMissile,,DarkElfRace (Skyrim.esm:013742),DLC2EncBandit00Template (Dragonborn.esm:01E804),DLC2BanditDialogueFaction (Dragonborn.esm:024CAB):rank0; BanditFaction (Skyrim.esm:01BCC0):rank0,,VeryAggressive,HelpsFriendsAndAllies,hostile actor classification,candidate-extracted
