plugin,record_type,formid,editor_id,name,direct_condition_count,effect_condition_count,condition_keys,effects,validation
Dragonborn.esm,SPEL,Dragonborn.esm:02AD0B,DLC2VoiceBattleFury03,,0,4,CompareOperator; ComparisonValue; ItemSource; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBattleFuryFFSelfArea03 (Dragonborn.esm:03CECD)|mag=1.7|area=25|dur=180,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:01FF1E,DLC2VoiceBendWill2,,0,7,CompareOperator; ComparisonValue; Faction; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBendWillEffect01 (Dragonborn.esm:01F138)|mag=0.75|area=0|dur=0; DLC2VoiceBendWillEffect02 (Dragonborn.esm:01FF1F)|mag=99|area=0|dur=30,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:0179E1,DLC2VoiceBendWill3,,0,13,CompareOperator; ComparisonValue; Faction; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBendToWill3EffectScript (Dragonborn.esm:0179E0)|mag=0|area=0|dur=2; DLC2VoiceBendWillEffect02 (Dragonborn.esm:01FF1F)|mag=99|area=0|dur=30; DLC2VoiceBendWillEffect01 (Dragonborn.esm:01F138)|mag=0.75|area=0|dur=0,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:03612A,DLC2VoiceDragonFrost06,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=125|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:03CF31,DLC2VoiceElementalFury1,,0,3,CompareOperator; ComparisonValue; ItemSource; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBattleFuryFFSelf (Dragonborn.esm:03CECE)|mag=1.3|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:03CF30,DLC2VoiceElementalFury2,,0,3,CompareOperator; ComparisonValue; ItemSource; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBattleFuryFFSelf (Dragonborn.esm:03CECE)|mag=1.5|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Dragonborn.esm:03CECF,DLC2VoiceElementalFury3,,0,4,CompareOperator; ComparisonValue; ItemSource; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC2VoiceBattleFuryFFSelf (Dragonborn.esm:03CECE)|mag=1.7|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:10E38C,MGRSummonDremoraCOPY0000,,0,2,CompareOperator; ComparisonValue; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,MGRSummonDremoraEffect (Skyrim.esm:099F35)|mag=0|area=0|dur=999; MGRSummonDremoraEffect (Skyrim.esm:099F35)|mag=0|area=0|dur=999,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:05D172,VoiceFrostBreath1,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceFrostBreathEffect1 (Skyrim.esm:05D16F)|mag=10|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.05|area=0|dur=0; DLC2VoiceIceFormEffect (Dragonborn.esm:020E96)|mag=0|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:05D173,VoiceFrostBreath2,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceFrostBreathEffect2 (Skyrim.esm:05D170)|mag=14|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.5|area=0|dur=0; DLC2VoiceIceFormEffect (Dragonborn.esm:020E96)|mag=0|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:05D174,VoiceFrostBreath3,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceFrostBreathEffect3 (Skyrim.esm:05D171)|mag=18|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=1|area=0|dur=0; DLC2VoiceIceFormEffect (Dragonborn.esm:020E96)|mag=0|area=0|dur=15,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:013E09,VoiceUnrelentingForce1,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceUnrelentingForceEffect01 (Skyrim.esm:013E08)|mag=0.75|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=2|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=8|area=0|dur=1,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:013F39,VoiceUnrelentingForce2,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceUnrelentingForceEffect02 (Skyrim.esm:07F82E)|mag=1.25|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=5|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=20|area=0|dur=1,extracted-summary
Dragonborn.esm,SPEL,Skyrim.esm:013F3A,VoiceUnrelentingForce3,,0,2,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceUnrelentingForceEffect03 (Skyrim.esm:07F82F)|mag=1.5|area=0|dur=0; UnspecifiedDamageFFAimed (Skyrim.esm:0EA075)|mag=10|area=0|dur=0; VoiceUnrelentingForceEffect02 (Skyrim.esm:07F82E)|mag=1.5|area=0|dur=0; DLC2VoiceDisintegrateFFAimed (Dragonborn.esm:01FF2B)|mag=40|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0C5BE2,BoundBattleaxeEnchantment,Bound Battleaxe FX,0,3,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchBoundBattleaxeFX (Skyrim.esm:0C5BE0)|mag=1|area=0|dur=0; PerkOblivionBindingFFContact (Skyrim.esm:0D799D)|mag=99|area=0|dur=0; PerkSoulStealerFFContact (Skyrim.esm:0D799F)|mag=0|area=0|dur=5; PerkTurnUndeadFFContact (Skyrim.esm:0E826D)|mag=99|area=0|dur=30,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0C5BE3,BoundBowEnchantment,Bound Bow FX,0,2,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchBoundBowFX (Skyrim.esm:0C5BE1)|mag=1|area=0|dur=0; PerkOblivionBindingFFContact (Skyrim.esm:0D799D)|mag=50|area=0|dur=0; PerkSoulStealerFFContact (Skyrim.esm:0D799F)|mag=0|area=0|dur=5; PerkTurnUndeadFFContact (Skyrim.esm:0E826D)|mag=99|area=0|dur=30,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:069CE7,BoundSwordEnchantment,Bound Sword FX,0,3,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchBoundSwordFX (Skyrim.esm:069CE6)|mag=1|area=0|dur=0; PerkOblivionBindingFFContact (Skyrim.esm:0D799D)|mag=99|area=0|dur=0; PerkSoulStealerFFContact (Skyrim.esm:0D799F)|mag=0|area=0|dur=5; PerkTurnUndeadFFContact (Skyrim.esm:0E826D)|mag=99|area=0|dur=30,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0F23C9,DA02EnchPoisonCloak,Boethiah's Embrace,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DA02ArmorPoisonCloak (Skyrim.esm:081182)|mag=10|area=0|dur=0; DA02MuffleConstantSelf (Skyrim.esm:0F23CA)|mag=1|area=0|dur=0,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0EA28C,DA08EbonyBladeEnchantment,Ebony Blade Enchantment,0,2,ActorValue; CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DA08EbonyBladeMagicEffect (Skyrim.esm:0EA28D)|mag=1|area=0|dur=0; DA08FactionSwap (Skyrim.esm:0F23FC)|mag=0|area=0|dur=10,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:10FAF0,DA08EbonyBladeTraditionalEnchantment,Ebony Blade Enchantment,0,8,CompareOperator; ComparisonValue; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DA08EnchAbsorbHealthFFContact (Skyrim.esm:10FAF1)|mag=10|area=0|dur=1; DA08EnchAbsorbHealthFFContact (Skyrim.esm:10FAF1)|mag=14|area=0|dur=1; DA08EnchAbsorbHealthFFContact (Skyrim.esm:10FAF1)|mag=18|area=0|dur=1; DA08EnchAbsorbHealthFFContact (Skyrim.esm:10FAF1)|mag=22|area=0|dur=1; DA08EnchAbsorbHealthFFContact (Skyrim.esm:10FAF1)|mag=30|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0C51F7,DA13SpellBreakerEnch,Spellbreaker,0,1,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DA13SpellbreakerwardEffect (Skyrim.esm:07DCDB)|mag=50|area=0|dur=0,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:03B0B2,dunSilentMoonsEnchWeapon01,Silent Moons Enchant,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,dunSilentMoonsEnchFFContact (Skyrim.esm:03B0B1)|mag=10|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:03B0D0,dunSilentMoonsEnchWeapon02,Silent Moons Enchant,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,dunSilentMoonsEnchFFContact (Skyrim.esm:03B0B1)|mag=15|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:03B0D1,dunSilentMoonsEnchWeapon03,Silent Moons Enchant,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,dunSilentMoonsEnchFFContact (Skyrim.esm:03B0B1)|mag=20|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:045C36,EnchWeaponFrostDamage01,Frost Damage,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchFrostDamageFFContact (Skyrim.esm:04605B)|mag=5|area=0|dur=0; FrostSlowFFContact (Skyrim.esm:0B72A0)|mag=50|area=0|dur=3,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:10FB96,EnchWeaponFrostDamageBase,Frost Damage,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchFrostDamageFFContact (Skyrim.esm:04605B)|mag=10|area=0|dur=0; FrostSlowFFContact (Skyrim.esm:0B72A0)|mag=50|area=0|dur=3,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0239A0,MG07StaffEnchantment,Staff of Magnus Effect,0,2,ActorValue; CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,MG07StaffEffect (Skyrim.esm:0239A1)|mag=20|area=0|dur=1; MG07StaffEffect02 (Skyrim.esm:10BF17)|mag=20|area=0|dur=1,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:10CAAE,shieldChargeEnchant,Sprint Hammer,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,shieldChargeCloakEffect (Skyrim.esm:10CAAB)|mag=10|area=0|dur=0,extracted-summary
Skyrim.esm,ENCH,Skyrim.esm:0FDBC6,TG08BSubterfugeEnch,Subterfuge,0,3,CompareOperator; ComparisonValue; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,TG08BSubterfugeExplosionEffect (Skyrim.esm:0FDBC5)|mag=1|area=0|dur=259200,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08D5BE,AbsorbHealthConcAimed,Drain Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:091F7A,AbsorbHealthConstant,Drain Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F1CFE,AbsorbMagickaConcAimed,Drain Magicka,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:091F7E,AbsorbMagickaConstant,Drain Magicka,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F1D01,AbsorbStaminaConcAimed,Drain Stamina,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:091F7D,AbsorbStaminaConstant,Drain Stamina,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:03A2C6,AlchDamageStamina,Damage Stamina,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10DE5E,AlchDamageStaminaDuration,Lingering Damage Stamina,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073F29,AlchInfluenceAggUp,Frenzy,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FF9F8,AlchInfluenceAggUpCombo,Frenzy,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10FDD4,AlchInfluenceAggUpComboCOPY0000,Frenzy,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073F20,AlchInfluenceConfDown,Fear,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:073F30,AlchParalysis,Paralysis,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0173DC,BanishDmgHealthFFTargetActor,Banish - Damage Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:06D22B,BanishFFActor50,Banish,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:06F951,BanishFFActor75,Banish,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CE9E,BoundBattleAxeFFSelf,Bound Axe,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0424FF,BoundBattleAxeMysticFFSelf,Mystic Axe,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEA0,BoundBowFFSelf,Bound Bow,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:042500,BoundBowMysticFFSelf,Mystic Bow,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CE9F,BoundSwordFFSelf,Bound Sword,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0424FA,BoundSwordMysticFFSelf,Mystic Sword,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F23F9,C06BladeOfYsgramorEnchEffect,Elf Slayer,4,0,CompareOperator; ComparisonValue; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF2,CallToArmsFortifyHealth100,Fortify Health,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08BB2D,CallToARmsFortifyMarksman100,Fortify Marksman,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08BB2B,CallToArmsFortifyOneHanded100,Fortify One-handed,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF3,CallToArmsFortifyStamina100,Fortify Stamina,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08BB2C,CallToArmsFortifyTwoHanded100,Fortify Two-handed,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:106616,ChillrendParalysisFFContact,Paralyze,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:06F954,CommandFFActor,Command,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CEE,ConfUpAreaFortifyHealth50,Fortify Health,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CEF,ConfUpAreaFortifyStamina50,Fortify Stamina,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CEA,ConfUpFortifyHealth00,Fortify Health,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CEB,ConfUpFortifyStamina00,Fortify Stamina,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10FDD1,crFireDamageConcAimed,Flames,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10FDD3,crFrostDamageConcAimed,Frostbite,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10FDD2,crShockDamageConcAimed,Sparks,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08D5C5,crVampireAbsorbHealthConcAimed,Drain Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08D5C6,crVampireAbsorbMagickaConcAimed,Drain Magicka,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:08D5C4,crVampireAbsorbStaminaConcAimed,Drain Stamina,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F23C7,DA02PoisonDamageFFContact,Ebony Mail Poison Damage,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10FAF1,DA08EnchAbsorbHealthFFContact,Ebony Blade Absorb Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0EA290,DA08InfluenceAggDownFFSelf,Self Pacify,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FEE39,DA09EncDawnbreakerFireDamageFFSelfAreaUndead,Bane of the Undead,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FEE35,DA09EncDawnbreakerStaggerAttackAreaEffectUndead80,Stagger Area Attack,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FEE37,DA09EncDawnbreakerTurnUndeadFFMassSelfArea,Turn Greater Undead,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FEE38,DA09EncDawnbreakeScriptEffect,Meridia's Retribution,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0DD026,DA10ReanimateEffect,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10E38E,DA14SummonDremora,Summon Dremora,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A0D94,DA16Skull01Dreamsteal,Dreamsteal,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F6507,DA16Skull01GateSpellBase,Dreamsteal,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0A0D96,DA16Skull03WakingMinor,Psychic Agony,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
