plugin,record_type,formid,editor_id,flags,entry_count,entries,modding_use,validation
Dragonborn.esm,LVLI,Dragonborn.esm:02BC3D,DLC2LootBanditWeapon100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02BC18,DLC2LootBanditWeapon15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:032C72,DLC2LootBoarIngredients50,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:032C73,DLC2LootBoarIngredients90,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:032C7C,DLC2LootBoarMushroom50,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02856D,DLC2LootBooksAll75,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C445,DLC2LootDraugrArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",10,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C442,DLC2LootDraugrArmor25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",10,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C443,DLC2LootDraugrArmor50,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",10,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C449,DLC2LootDraugrChestBossBase,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",11,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C44B,DLC2LootDraugrChestBossMagicItem25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C446,DLC2LootDraugrEnchArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C447,DLC2LootDraugrEnchWeapons100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C448,DLC2LootDraugrWeapon100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C441,DLC2LootDraugrWeapon15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C444,DLC2LootDraugrWeapon25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C451,DLC2LootDwarvenArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",11,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C44C,DLC2LootDwarvenArmor15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",11,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Dragonborn.esm,LVLI,Dragonborn.esm:02C450,DLC2LootDwarvenChestBossBase,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",12,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
