plugin,formid,editor_id,flags,crime_values,relations,ranks,modding_use,validation
Skyrim.esm,Skyrim.esm:0267EA,CrimeFactionWhiterun,"TrackCrime, CrimeGoldUseDefaults, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=1000; Assault=40; Trespass=5; Pickpocket=25; StealMult=0.5; Escape=100; Werewolf=1000,PlayerWerewolfFaction (Skyrim.esm:091822):Enemy; VampirePCFaction (Skyrim.esm:0C4DE0):Enemy,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:02816F,CrimeFactionWinterhold,"TrackCrime, CrimeGoldUseDefaults, CanBeOwner",Arrest=true; AttackOnSight=false; Murder=1000; Assault=40; Trespass=5; Pickpocket=25; StealMult=0.5; Escape=100; Werewolf=1000,PlayerWerewolfFaction (Skyrim.esm:091822):Enemy; VampirePCFaction (Skyrim.esm:0C4DE0):Enemy,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:05C84E,CurrentFollowerFaction,Vendor,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CollegeofWinterholdFaction (Skyrim.esm:01F259):Ally; PlayerFaction (Skyrim.esm:000DB1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BD738,CurrentHireling,"IgnoreMurder, IgnoreAssault, IgnoreStealing, IgnoreTrespass, IgnorePickpocket",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F312,CWAlliesEastmarchFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F30F,CWAlliesFalkreathFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F30B,CWAlliesHaafingarFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F30D,CWAlliesHjaalmarchFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C7B41,CWAlliesImperialsOnlyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F310,CWAlliesPaleFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F30C,CWAlliesReachFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F313,CWAlliesRiftFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C7B42,CWAlliesSonsOnlyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F30E,CWAlliesWhiterunFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F311,CWAlliesWinterholdFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F1AC9,CWBuddies,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0E8261,CWCastleHideFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:07D923,CWCivilianFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06B18C,CWDialogueSoldierFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06B18D,CWDialogueSoldierWaitingToAttackFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06B18E,CWDialogueSoldierWaitingToDefendFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04BB3F,CWDisaffectedSoldierFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWDisaffectedSoldierFaction (Skyrim.esm:04BB3F):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECF0,CWFieldCOActiveMissionFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C4A99,CWFieldCOFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECF2,CWFieldCOFailedMissionFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECF1,CWFieldCOHooksAcceptedFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECEE,CWFieldCOPotentialMission1Faction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECEF,CWFieldCOPotentialMission2Faction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BECF3,CWFieldCOSuccessfulMissionFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F7630,CWFinaleTemporaryAllies,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWFinaleTemporaryAllies (Skyrim.esm:0F7630):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06BB1E,CWFortFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04B58E,CWImperialAlly,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWImperialFaction (Skyrim.esm:02BF9A):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02BF9A,CWImperialFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWSurrenderTemporaryAllies (Skyrim.esm:020F73):Ally; CWImperialAlly (Skyrim.esm:04B58E):Friend; CWImperialFaction (Skyrim.esm:02BF9A):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:01C9FC,CWImperialFactionNPC,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,GovImperial (Skyrim.esm:036633):Friend; CWSonsFactionNPC (Skyrim.esm:01C9FD):Enemy; DragonFaction (Skyrim.esm:032D9C):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:050ACA,CWImperialFieldCOVoiceTypeFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05A401,CWJobFortCommanderFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05A402,CWJobFortGatekeeperFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05A403,CWJobFortJailorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:05A404,CWJobFortPatrolExteriorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0D2995,CWMission03BedFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0D66FD,CWMission04PrisonerFreedFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,:; :,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:077D99,CWMission07BlackMailedFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:027FF1,CWMission08AllGiantsPlayerFriendFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,GiantFaction (Skyrim.esm:04359A):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0513E0,CWMission08EnemyToGiant,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWMission08GiantFaction (Skyrim.esm:0513E1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0513E1,CWMission08GiantFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWMission08EnemyToGiant (Skyrim.esm:0513E0):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:027FEF,CWMission08GiantPlayerAlliesFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWMission08GiantPlayerAlliesFaction (Skyrim.esm:027FEF):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F36D,CWPlayerAlly,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F3FF,CWPotentialAllyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,:; :; :,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:017322,CWPrepareCityCitizenCityCenterExlusion,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:025241,CWQuartermasters,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0B9,CWRewardFactionFalkreath,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0B7,CWRewardFactionHjaalmarch,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0BA,CWRewardFactionPale,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0B6,CWRewardFactionReach,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0BC,CWRewardFactionRift,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0B8,CWRewardFactionWhiterun,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10E0BB,CWRewardFactionWinterhold,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0FE47C,CWServicesQuartermasterImperial,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:016AC9,CWServicesQuartermasterSons,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:073EE2,CWSoldierArcherFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:073EE0,CWSoldierAttackerFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:073EE1,CWSoldierDefenderFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:073EE3,CWSoldierMageFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0AB7B9,CWSoldierNoGuardDialogueFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,:; :; :; :; :; :; :; :; :; :,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:074A4F,CWSoldierPlayerEnemyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04B58F,CWSonsAlly,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWSonsFaction (Skyrim.esm:02BF9B):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:02BF9B,CWSonsFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWSurrenderTemporaryAllies (Skyrim.esm:020F73):Ally; CWSonsFaction (Skyrim.esm:02BF9B):Ally; CWSonsAlly (Skyrim.esm:04B58F):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:01C9FD,CWSonsFactionNPC,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,GovSons (Skyrim.esm:036634):Friend; CWImperialFactionNPC (Skyrim.esm:01C9FC):Enemy; DragonFaction (Skyrim.esm:032D9C):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:050ACB,CWSonsFieldCOVoiceTypeFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:020F73,CWSurrenderTemporaryAllies,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWImperialFaction (Skyrim.esm:02BF9A):Ally; CWSonsFaction (Skyrim.esm:02BF9B):Ally; CWSurrenderTemporaryAllies (Skyrim.esm:020F73):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0D5EB3,CWWhiterunGuardNeutralFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CWWhiterunGuardNeutralFaction (Skyrim.esm:0D5EB3):Ally,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:092F2C,DA01AraneaAllyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA01AraneaAllyFaction (Skyrim.esm:092F2C):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0A2CB0,DA01MalynVarenFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA01MalynVarenFaction (Skyrim.esm:0A2CB0):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:093795,DA01NelacarEnemyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA01NelacarFaction (Skyrim.esm:093796):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:093796,DA01NelacarFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA01NelacarEnemyFaction (Skyrim.esm:093795):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04C43C,DA01PlayerEnemyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:032E73,DA02ConduitPlayerAlly,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0B6C01,DA02CulistsPlayerEnemy,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04D91F,DA02CultistsAreEnemies,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA02CultistsAreEnemies (Skyrim.esm:04D91F):Enemy; PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0B4901,DA02ElisifAfraidOfPlayer,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0B3E60,DA02EscortedFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA02GuardFaction (Skyrim.esm:0B18E2):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0B18E2,DA02GuardFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA02GuardFaction (Skyrim.esm:0B18E2):Ally; DA02EscortedFaction (Skyrim.esm:0B3E60):Ally,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:0B3E53,DA02GuardsPlayerEnemy,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:01C4ED,DA03BarbasFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally,:,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:046281,DA03VampireFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DA03VampireFaction (Skyrim.esm:046281):Ally; VampireThrallFaction (Skyrim.esm:02EB13):Friend; VampireFaction (Skyrim.esm:027242):Ally,,hostile occult signal,extracted
Skyrim.esm,Skyrim.esm:0955E6,DA05HuntersOfHircineFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunBloatedMan_SindingFaction (Skyrim.esm:0955E5):Enemy; DA05HuntersOfHircineFaction (Skyrim.esm:0955E6):Ally; PlayerFaction (Skyrim.esm:000DB1):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C1986,DA05HunterStallFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunBloatedMan_SindingFaction (Skyrim.esm:0955E5):Friend; PlayerFaction (Skyrim.esm:000DB1):Friend,,faction signal candidate,extracted
