plugin,formid,editor_id,workbench_keyword,created_object,created_count,ingredients,modding_use,validation
HearthFires.esm,HearthFires.esm:005A79,BYOHHouseInteriorRecipePart039DisplayTableLow01,BYOHBuildingInteriorPart039DisplayShelf01 (HearthFires.esm:0059F8),BYOHHouseInteriorPart039DisplayShelf01 (HearthFires.esm:005A36),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialHinge (HearthFires.esm:003011) x1; BYOHMaterialGlass (HearthFires.esm:005A69) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A82,BYOHHouseInteriorRecipePart040Cupboard02,BYOHBuildingInteriorPart040Cupboard02 (HearthFires.esm:0059F9),BYOHHouseInteriorPart040Cupboard02 (HearthFires.esm:005A37),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A83,BYOHHouseInteriorRecipePart041Cupboard03,BYOHBuildingInteriorPart041Cupboard03 (HearthFires.esm:0059FA),BYOHHouseInteriorPart041Cupboard03 (HearthFires.esm:005A38),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A87,BYOHHouseInteriorRecipePart042Dresser01,BYOHBuildingInteriorPart042Dresser01 (HearthFires.esm:0059FB),BYOHHouseInteriorPart042Dresser01 (HearthFires.esm:005A39),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x3; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A73,BYOHHouseInteriorRecipePart043ShelfTallDisplayCase01,BYOHBuildingInteriorPart043ShelfTallDisplayCase01 (HearthFires.esm:0059E1),BYOHHouseInteriorPart043ShelfTallDisplayCase01 (HearthFires.esm:005A20),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialGlass (HearthFires.esm:005A69) x1; BYOHMaterialHinge (HearthFires.esm:003011) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A6E,BYOHHouseInteriorRecipePart044TableEnd01,BYOHBuildingInteriorPart044TableEnd01 (HearthFires.esm:005A11),BYOHHouseInteriorPart044TableEnd01 (HearthFires.esm:005A3A),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:0030F0,BYOHHouseInteriorRecipePart045BedDouble01,BYOHBuildingInteriorPart045BedDouble01 (HearthFires.esm:0059D4),BYOHHouseInteriorPart045BedDouble01 (HearthFires.esm:005A3B),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x2; LeatherStrips (Skyrim.esm:0800E4) x4; BYOHMaterialStraw (HearthFires.esm:005A68) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A5F,BYOHHouseInteriorRecipePart046ChestLongWithBed045,BYOHBuildingInteriorPart046ChestLongWithBed01 (HearthFires.esm:0059FC),BYOHHouseInteriorPart046ChestLongWithBed01 (HearthFires.esm:005A3C),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialHinge (HearthFires.esm:003011) x2; BYOHMaterialLock (HearthFires.esm:003012) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A5B,BYOHHouseInteriorRecipePart047WallShelvesx4_02,BYOHBuildingInteriorPart047WallShelvesx4_02 (HearthFires.esm:005A30),BYOHHouseInteriorPart047WallShelvesx4_02 (HearthFires.esm:005A3D),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A74,BYOHHouseInteriorRecipePart048Bookshelf01,BYOHBuildingInteriorPart048Bookshelf01 (HearthFires.esm:0059E2),BYOHHouseInteriorPart048Bookshelf01 (HearthFires.esm:005A3E),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A88,BYOHHouseInteriorRecipePart049Chair03,BYOHBuildingInteriorPart049Chair03 (HearthFires.esm:0059FD),BYOHHouseInteriorPart049Chair03 (HearthFires.esm:005A3F),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A65,BYOHHouseInteriorRecipePart050WardrobeTall02,BYOHBuildingInteriorPart050WardrobeTall02 (HearthFires.esm:0059FE),BYOHHouseInteriorPart050WardrobeTall02 (HearthFires.esm:005A40),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialHinge (HearthFires.esm:003011) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A67,BYOHHouseInteriorRecipePart051DisplayWardrobeSmall01,BYOHBuildingInteriorPart051DisplayWardrobeSmall02 (HearthFires.esm:0059FF),BYOHHouseInteriorPart051DisplayWardrobeSmall02 (HearthFires.esm:005A41),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialHinge (HearthFires.esm:003011) x1; BYOHMaterialGlass (HearthFires.esm:005A69) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A70,BYOHHouseInteriorRecipePart052TableEndx2_01,BYOHBuildingInteriorPart052TableEndx2_01 (HearthFires.esm:005A00),BYOHHouseInteriorPart052TableEndx2_01 (HearthFires.esm:005A42),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A66,BYOHHouseInteriorRecipePart053WardrobeTall03,BYOHBuildingInteriorPart053WardrobeTall03 (HearthFires.esm:005A01),BYOHHouseInteriorPart053WardrobeTall03 (HearthFires.esm:005A43),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialHinge (HearthFires.esm:003011) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A7E,BYOHHouseInteriorRecipePart054WeaponRackSingle01,BYOHBuildingInteriorPart054WeaponRackSingle01 (HearthFires.esm:005A02),BYOHHouseInteriorPart054WeaponRackSingle01 (HearthFires.esm:005A44),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,Malacath/Zenithar craft-labor,candidate-extracted
HearthFires.esm,HearthFires.esm:005A6F,BYOHHouseInteriorRecipePart055DisplayTableLow02,BYOHBuildingInteriorPart055DisplayTableLow02 (HearthFires.esm:005A03),BYOHHouseInteriorPart055DisplayTableLow02 (HearthFires.esm:005A45),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4; BYOHMaterialHinge (HearthFires.esm:003011) x1; BYOHMaterialGlass (HearthFires.esm:005A69) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A75,BYOHHouseInteriorRecipePart056ShelfTall05,BYOHBuildingInteriorPart056ShelfTall05 (HearthFires.esm:0059E3),BYOHHouseInteriorPart056ShelfTall05 (HearthFires.esm:005A46),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A89,BYOHHouseInteriorRecipePart057ChandelierLarge01,BYOHBuildingInteriorPart057ChandelierLarge01 (HearthFires.esm:005A04),BYOHHouseInteriorPart057ChandelierLarge01 (HearthFires.esm:005A47),1,IngotIron (Skyrim.esm:05ACE4) x2; BYOHMaterialFittingsIron (HearthFires.esm:003035) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8A,BYOHHouseInteriorRecipePart058ChandelierSmall01,BYOHBuildingInteriorPart058ChandelierSmall01 (HearthFires.esm:005A05),BYOHHouseInteriorPart058ChandelierSmall01 (HearthFires.esm:005A48),1,IngotIron (Skyrim.esm:05ACE4) x1; BYOHMaterialHornGoat (HearthFires.esm:00303F) x3; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8B,BYOHHouseInteriorRecipePart059ChandelierSmall02,BYOHBuildingInteriorPart059ChandelierSmall02 (HearthFires.esm:005A12),BYOHHouseInteriorPart059ChandelierSmall02 (HearthFires.esm:005A49),1,IngotIron (Skyrim.esm:05ACE4) x1; BYOHMaterialHornGoat (HearthFires.esm:00303F) x3; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8D,BYOHHouseInteriorRecipePart060MountedHeadElkAntlers01,BYOHBuildingInteriorPart060MountedHeadElkAntlers01 (HearthFires.esm:005A06),BYOHHouseInteriorPart060MountedHeadElkAntlers01 (HearthFires.esm:005A4A),1,AntlersLarge (Skyrim.esm:06BC0A) x1; LeatherStrips (Skyrim.esm:0800E4) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8E,BYOHHouseInteriorRecipePart061MountedHeadElkMale01,BYOHBuildingInteriorPart061MountedHeadElkMale01 (HearthFires.esm:005A07),BYOHHouseInteriorPart061MountedHeadElkMale01 (HearthFires.esm:005A4B),1,DeerHide (Skyrim.esm:03AD90) x1; AntlersLarge (Skyrim.esm:06BC0A) x1; LeatherStrips (Skyrim.esm:0800E4) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8F,BYOHHouseInteriorRecipePart062MountedHeadGoat01,BYOHBuildingInteriorPart062MountedHeadGoat01 (HearthFires.esm:005A08),BYOHHouseInteriorPart062MountedHeadGoat01 (HearthFires.esm:005A4C),1,LeatherStrips (Skyrim.esm:0800E4) x1; GoatHide (Skyrim.esm:03AD8E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A90,BYOHHouseInteriorRecipePart063MountedHeadHorker01,BYOHBuildingInteriorPart063MountedHeadHorker01 (HearthFires.esm:005A09),BYOHHouseInteriorPart063MountedHeadHorker01 (HearthFires.esm:005A4D),1,LeatherStrips (Skyrim.esm:0800E4) x1; HorkerTusk (Skyrim.esm:03AD68) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A91,BYOHHouseInteriorRecipePart064MountedHeadSabreCat01,BYOHBuildingInteriorPart064MountedHeadSabreCat01 (HearthFires.esm:005A0B),BYOHHouseInteriorPart064MountedHeadSabreCat01 (HearthFires.esm:005A4E),1,LeatherStrips (Skyrim.esm:0800E4) x1; SabreCatPelt (Skyrim.esm:03AD6D) x1; SabrecatTooth (Skyrim.esm:06BC04) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A92,BYOHHouseInteriorRecipePart065MountedHeadSabreCat02,BYOHBuildingInteriorPart065MountedHeadSabreCat02 (HearthFires.esm:005A0C),BYOHHouseInteriorPart065MountedHeadSabreCat02 (HearthFires.esm:005A4F),1,LeatherStrips (Skyrim.esm:0800E4) x1; SabreCatSnowPelt (Skyrim.esm:03AD6E) x1; SabrecatTooth (Skyrim.esm:06BC04) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A93,BYOHHouseInteriorRecipePart066MountedHeadWolf01,BYOHBuildingInteriorPart066MountedHeadWolf01 (HearthFires.esm:005A0F),BYOHHouseInteriorPart066MountedHeadWolf01 (HearthFires.esm:005A50),1,LeatherStrips (Skyrim.esm:0800E4) x1; WolfPelt (Skyrim.esm:03AD74) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A94,BYOHHouseInteriorRecipePart067MountedHeadWolf02,BYOHBuildingInteriorPart067MountedHeadWolf02 (HearthFires.esm:005A10),BYOHHouseInteriorPart067MountedHeadWolf02 (HearthFires.esm:005A51),1,LeatherStrips (Skyrim.esm:0800E4) x1; WolfPelt (Skyrim.esm:03AD74) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A95,BYOHHouseInteriorRecipePart068MountedMudcrab01,BYOHBuildingInteriorPart068MountedMudcrab01 (HearthFires.esm:005A0A),BYOHHouseInteriorPart068MountedMudcrab01 (HearthFires.esm:005A52),1,LeatherStrips (Skyrim.esm:0800E4) x1; MudcrabChitin (Skyrim.esm:06BC00) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A96,BYOHHouseInteriorRecipePart069MountedSlaughterfish01,BYOHBuildingInteriorPart069MountedSlaughterfish01 (HearthFires.esm:005A0D),BYOHHouseInteriorPart069MountedSlaughterfish01 (HearthFires.esm:005A53),1,LeatherStrips (Skyrim.esm:0800E4) x1; SlaughterfishScales (Skyrim.esm:03AD70) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A97,BYOHHouseInteriorRecipePart070MountedSlaughterfish02,BYOHBuildingInteriorPart070MountedSlaughterfish02 (HearthFires.esm:005A0E),BYOHHouseInteriorPart070MountedSlaughterfish02 (HearthFires.esm:005A54),1,LeatherStrips (Skyrim.esm:0800E4) x1; SlaughterfishScales (Skyrim.esm:03AD70) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005E61,BYOHHouseInteriorRecipePart072Barrels01,BYOHBuildingInteriorPart072Barrels01 (HearthFires.esm:005E5D),BYOHHouseInteriorPart072Barrels01 (HearthFires.esm:005E5F),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; IngotIron (Skyrim.esm:05ACE4) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005E62,BYOHHouseInteriorRecipePart073Barrels02,BYOHBuildingInteriorPart073Barrels02 (HearthFires.esm:005E5E),BYOHHouseInteriorPart073Barrels02 (HearthFires.esm:005E60),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; IngotIron (Skyrim.esm:05ACE4) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008456,BYOHHouseInteriorRecipePart074Chest03,BYOHBuildingInteriorPart074Chest03 (HearthFires.esm:008451),BYOHHouseInteriorPart074Chest03 (HearthFires.esm:008371),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialHinge (HearthFires.esm:003011) x2; BYOHMaterialLock (HearthFires.esm:003012) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008457,BYOHHouseInteriorRecipePart075ShelfSmall01,BYOHBuildingInteriorPart075ShelfSmall01 (HearthFires.esm:008452),BYOHHouseInteriorPart075ShelfSmall1 (HearthFires.esm:00837F),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x3,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008458,BYOHHouseInteriorRecipePart076MountedHeadBear01,BYOHBuildingInteriorPart076MountedHeadBear01 (HearthFires.esm:008453),BYOHHouseInteriorPart076MountedHeadBear01 (HearthFires.esm:008380),1,LeatherStrips (Skyrim.esm:0800E4) x1; BearPelt (Skyrim.esm:03AD52) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008459,BYOHHouseInteriorRecipePart077WallSconcex2_01,BYOHBuildingInteriorPart077WallSconcex2_01 (HearthFires.esm:008454),BYOHHouseInteriorPart077WallSconcex2_01 (HearthFires.esm:008381),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialHornGoat (HearthFires.esm:00303F) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008A9E,BYOHHouseInteriorRecipePart078TableBenchesExterior01,BYOHBuildingInteriorPart078TableBenchesExterior01 (HearthFires.esm:008A9D),BYOHHouseInteriorPart078TableBenchesExterior (HearthFires.esm:005A55),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AB1,BYOHHouseInteriorRecipePart079TableLowExterior01,BYOHBuildingInteriorPart079TableLowExterior01 (HearthFires.esm:008AA6),BYOHHouseInteriorPart079TableLowExterior01 (HearthFires.esm:008AA3),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AB2,BYOHHouseInteriorRecipePart080TableLowExterior02,BYOHBuildingInteriorPart080TableLowExterior02 (HearthFires.esm:008AA7),BYOHHouseInteriorPart080TableLowExterior02 (HearthFires.esm:008AA4),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AB3,BYOHHouseInteriorRecipePart081TableLowExterior03,BYOHBuildingInteriorPart081TableLowExterior03 (HearthFires.esm:008AA8),BYOHHouseInteriorPart081TableLowExterior03 (HearthFires.esm:008AA5),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AAD,BYOHHouseInteriorRecipePart082BenchExterior01,BYOHBuildingInteriorPart082BenchExterior01 (HearthFires.esm:008AA9),BYOHHouseInteriorPart082BenchExterior01 (HearthFires.esm:008AA0),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AAE,BYOHHouseInteriorRecipePart083BenchExterior02,BYOHBuildingInteriorPart083BenchExterior02 (HearthFires.esm:008AAA),BYOHHouseInteriorPart083BenchExterior02 (HearthFires.esm:008AA1),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AAF,BYOHHouseInteriorRecipePart084BenchExterior03,BYOHBuildingInteriorPart084BenchExterior03 (HearthFires.esm:008AAB),BYOHHouseInteriorPart084BenchExterior03 (HearthFires.esm:008AA2),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AB0,BYOHHouseInteriorRecipePart085WashbasinExterior01,BYOHBuildingInteriorPart085WashbasinExterior01 (HearthFires.esm:008AAC),BYOHHouseInteriorPart085WashbasinExterior01 (HearthFires.esm:008A9F),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; IngotIron (Skyrim.esm:05ACE4) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008AB5,BYOHHouseInteriorRecipePart086TableRoundChairsExterior01,BYOHBuildingInteriorPart085WashbasinExterior01 (HearthFires.esm:008AAC),BYOHHouseInteriorPart086TableRoundChairsExterior01 (HearthFires.esm:008AB4),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008ABD,BYOHHouseInteriorRecipePart087TableSquareExterior01,BYOHBuildingInteriorPart087TableSquareExterior01 (HearthFires.esm:008ABA),BYOHHouseInteriorPart087TableSquareExterior01 (HearthFires.esm:008AB7),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x2,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008ABE,BYOHHouseInteriorRecipePart088TanningRackExterior01,BYOHBuildingInteriorPart088TanningRackExterior01 (HearthFires.esm:008ABB),BYOHHouseInteriorPart088TanningRackExterior01 (HearthFires.esm:008AB8),1,LeatherStrips (Skyrim.esm:0800E4) x1; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:008ABF,BYOHHouseInteriorRecipePart089ArcheryTargetsx2Exterior01,BYOHBuildingInteriorPart089ArcheryTargetx2Exterior01 (HearthFires.esm:008ABC),BYOHHouseInteriorPart089ArcheryTargetx2Exterior01 (HearthFires.esm:008AB9),1,LeatherStrips (Skyrim.esm:0800E4) x2; BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStraw (HearthFires.esm:005A68) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:00905E,BYOHHouseInteriorRecipePart090ChestWithBed197,BYOHBuildingInteriorPart090ChestWithBed197 (HearthFires.esm:009060),BYOHHouseInteriorPart090ChestWithBed197 (HearthFires.esm:009062),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialHinge (HearthFires.esm:003011) x2; BYOHMaterialLock (HearthFires.esm:003012) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:00905F,BYOHHouseInteriorRecipePart091ChestWithBed198,BYOHBuildingInteriorPart091ChestWithBed198 (HearthFires.esm:009061),BYOHHouseInteriorPart091ChestWithBed198 (HearthFires.esm:009063),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1; BYOHMaterialHinge (HearthFires.esm:003011) x2; BYOHMaterialLock (HearthFires.esm:003012) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:009B8B,BYOHHouseInteriorRecipePart092MountedSlaughterfishFireplace,BYOHBuildingInteriorPart092MountedSlaughterfishFireplace01 (HearthFires.esm:009B8C),BYOHHouseInteriorPart092MountedSlaughterfishFireplace (HearthFires.esm:009B88),1,LeatherStrips (Skyrim.esm:0800E4) x1; SlaughterfishScales (Skyrim.esm:03AD70) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:009B8E,BYOHHouseInteriorRecipePart093HangingRack01,BYOHBuildingInteriorPart093HangingRack01 (HearthFires.esm:009B8D),BYOHHouseInteriorPart093HangingRack01 (HearthFires.esm:009B8A),1,IngotIron (Skyrim.esm:05ACE4) x1; BYOHMaterialFittingsIron (HearthFires.esm:003035) x1,crafting signal candidate,candidate-extracted
